exposure_id,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,Full_month_premium
exposure_021d1e58-467f-4973-9e91-da32fd593e83,male,FALSE,NA,FALSE,23,90,200,Apartment,Monterey,2217,NSW,1967-11-02,90200,1 years,56,1,1,purebred,terrier,west highland white terrier,west highland white terrier,TRUE,0,2024-09-25T20:44:29Z,Evening (18:00 - 23:59),52.960236334394324
exposure_02203821-2566-4559-b3ce-c7cfbff9ace9,female,FALSE,NA,NA,3,90,100,Apartment,Elsternwick,3185,VIC,1997-08-12,90100,0-6 months,26,1,1,purebred,spitz related,pomeranian,pomeranian,TRUE,0,2024-02-27T20:25:51Z,Evening (18:00 - 23:59),81.88162163840836
exposure_022b20f7-8ded-42f9-92dd-1c663c315c5e,female,FALSE,NA,NA,4,100,100,House,Miami,4220,QLD,1998-04-16,100100,0-6 months,25,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,FALSE,0,2024-02-13T13:50:30Z,Afternoon (12:00 - 17:59),57.76387895238965
exposure_023851fb-429c-4d49-9f16-977e10235935,male,TRUE,7-12 mo,FALSE,11,100,200,Apartment,Randwick,2031,NSW,1990-08-03,100200,7-12 months,34,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2024-07-24T19:33:48Z,Evening (18:00 - 23:59),23.399394049230303
exposure_0245d31a-990b-4ed8-ace5-5a0e05e4d4e4,male,TRUE,2+ yr,FALSE,72,80,200,Apartment,Nundah,4012,QLD,1982-02-23,80200,6 years,42,1,1,purebred,brachycephalic,chihuahua,chihuahua,TRUE,0,2024-08-15T19:33:25Z,Evening (18:00 - 23:59),19.80579214810261
exposure_024f0285-d117-46cf-a070-fa4ba1e32018,male,FALSE,NA,FALSE,4,90,0,House,Concord,2137,NSW,1972-08-20,900,0-6 months,52,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-09-11T17:59:13Z,Afternoon (12:00 - 17:59),22.025919637267236
exposure_025d99f9-8caf-474f-96c6-beb04de17900,female,FALSE,NA,NA,3,90,100,House,Balnarring,3926,VIC,1985-07-12,90100,0-6 months,38,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2023-12-22T21:35:59Z,Evening (18:00 - 23:59),18.620711084575387
exposure_025fbac8-2bc9-4952-8ca4-757119dedaea,female,FALSE,NA,NA,7,80,100,House,Chain Valley Bay,2259,NSW,1983-07-14,80100,7-12 months,40,1,1,purebred,brachycephalic,chihuahua,chihuahua,TRUE,0,2024-03-21T12:20:52Z,Afternoon (12:00 - 17:59),12.058372649269847
exposure_0260fa05-ddf6-4e14-a422-e368202ce70a,female,FALSE,NA,NA,4,80,200,House,Morayfield,4506,QLD,1988-02-18,80200,0-6 months,36,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-09-10T19:34:04Z,Evening (18:00 - 23:59),29.882137613676544
exposure_026268be-a2f2-4b40-9daa-178f59a5059c,female,FALSE,NA,NA,39,80,200,House,East Perth,6004,WA,1982-05-28,80200,3 years,41,1,2,unnamed cross,unknown,cocker spaniel cross,cocker spaniel cross,FALSE,0,2024-04-12T13:26:52Z,Afternoon (12:00 - 17:59),37.89749824591488
exposure_0266fa19-da4e-455b-bf64-566eacc55326,male,FALSE,NA,NA,5,100,100,House,Junee,2663,NSW,2000-06-11,100100,0-6 months,23,1,2,purebred,spitz related,siberian husky,siberian husky,FALSE,0,2024-01-05T15:05:43Z,Afternoon (12:00 - 17:59),72.5832529730631
exposure_026a8eca-070e-4399-ac9f-598a4fb6c173,female,TRUE,4-6 mo,NA,57,90,100,House,Urangan,4655,QLD,1999-08-27,90100,4 years,24,2,2,cross,cross,cross,"beagle, kelpie",TRUE,0,2024-03-15T15:47:32Z,Afternoon (12:00 - 17:59),9.221128458244014
exposure_026d3e2c-d042-4be5-8e69-4e7b95934dfa,male,FALSE,NA,NA,2,80,200,House,North Curl Curl,2099,NSW,1981-09-19,80200,0-6 months,42,1,2,purebred,spitz related,basenji,basenji,FALSE,0,2024-08-10T22:27:19Z,Evening (18:00 - 23:59),9.221128458244014
exposure_026dc4b0-cbd2-415d-8fbd-ba20c9c9911d,male,FALSE,NA,NA,83,80,200,House,North Fremantle,6159,WA,1970-02-08,80200,6 years,54,1,1,cross,NA,moodle,moodle,FALSE,0,2024-07-13T12:17:26Z,Afternoon (12:00 - 17:59),24.095221783466155
exposure_02702313-d8e9-4a32-9439-14a3391636e4,male,FALSE,NA,FALSE,5,90,100,Apartment,South Melbourne,3205,VIC,1992-04-16,90100,0-6 months,32,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2024-05-02T07:22:42Z,Morning (05:00 - 11:59),31.881932532667534
exposure_0279a5b4-71a8-4296-9683-21292cf49d51,female,FALSE,NA,NA,6,100,200,House,Berkeley Vale,2261,NSW,1998-06-11,100200,0-6 months,25,1,3,purebred,terrier,airedale terrier,airedale terrier,TRUE,0,2024-04-01T19:35:38Z,Evening (18:00 - 23:59),29.564812609783235
exposure_027e19e8-888b-40aa-8fd5-dad4daba8d50,male,FALSE,NA,TRUE,3,80,200,House,Two Rocks,6037,WA,1992-04-08,80200,0-6 months,32,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-07-02T13:43:44Z,Afternoon (12:00 - 17:59),34.246563824176846
exposure_028246ce-0b25-4964-ba5b-354763c450db,female,FALSE,NA,TRUE,28,80,200,House,Keperra,4054,QLD,1987-05-26,80200,2 years,37,1,2,purebred,spitz related,finnish lapphund,finnish lapphund,FALSE,0,2024-07-21T20:13:51Z,Evening (18:00 - 23:59),19.484923700943735
exposure_028cc300-e206-4ad0-b994-db989a7c91d5,female,FALSE,NA,NA,2,80,200,House,Wallan,3756,VIC,1967-10-08,80200,0-6 months,56,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-06-24T14:46:45Z,Afternoon (12:00 - 17:59),15.734929522382474
exposure_0291fb8c-153b-4c57-8614-958234716bad,male,TRUE,4-6 mo,FALSE,20,80,200,House,Lower Beechmont,4211,QLD,1990-01-25,80200,1 years,34,2,3.5,cross,cross,cross,"neapolitan mastiff, rottweiler",TRUE,0,2024-07-26T19:31:14Z,Evening (18:00 - 23:59),10.744157094028106
exposure_0293212a-fd78-4e65-8724-e88619c1f512,male,TRUE,1-2 yr,FALSE,20,80,100,House,Mornington,3931,VIC,1994-06-04,80100,1 years,30,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,2,2024-05-27T18:46:34Z,Evening (18:00 - 23:59),30.495187288877123
exposure_029befe9-d178-4ac9-be94-4041c6bc3fc2,female,FALSE,NA,FALSE,2,90,100,House,Eastern Heights,4305,QLD,1968-06-18,90100,0-6 months,56,2,2,cross,cross,cross,"dachshund cross, border collie",FALSE,0,2024-08-25T07:52:51Z,Morning (05:00 - 11:59),19.477682887664894
exposure_02a74ab0-9da7-46a7-964e-b3d9932bb52c,male,FALSE,NA,NA,55,80,200,House,Paddington,2021,NSW,1990-09-04,80200,4 years,34,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-08-24T16:27:02Z,Afternoon (12:00 - 17:59),44.53288435339761
exposure_02acbdfc-d0f5-4a75-99d2-42281bee1d06,male,TRUE,4-6 mo,NA,42,80,100,House,Kensington,3031,VIC,1989-07-13,80100,3 years,34,1,2,designerbreed,water dog,mini groodle,mini groodle,FALSE,0,2024-04-02T13:54:08Z,Afternoon (12:00 - 17:59),20.961570859808656
exposure_02adcf47-b2cd-47ba-bfb7-0e4f80141122,male,TRUE,7-12 mo,FALSE,21,80,200,House,Sheidow Park,5158,SA,1974-08-17,80200,1 years,50,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2024-09-27T19:08:07Z,Evening (18:00 - 23:59),86.82661162079563
exposure_02b167f1-0ddf-43f5-8b06-7e49738e7f1d,female,TRUE,1-2 yr,TRUE,38,80,200,House,Northgate,4013,QLD,1987-05-27,80200,3 years,37,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-07-19T09:53:23Z,Morning (05:00 - 11:59),44.64547427009313
exposure_02c07262-a62e-4a84-b6b2-363646341d3a,male,FALSE,NA,NA,26,80,100,House,Botanic Ridge,3977,VIC,1992-04-09,80100,2 years,32,1,3,unnamed cross,unknown,labrador retriever cross,labrador retriever cross,FALSE,0,2024-07-06T13:37:54Z,Afternoon (12:00 - 17:59),35.61295909294872
exposure_02c29fd2-f946-48ef-a564-d23da2f2bf6a,female,TRUE,7-12 mo,FALSE,48,80,200,Apartment,Prahran,3181,VIC,1990-04-26,80200,4 years,34,1,3,purebred,brachycephalic,british bulldog,british bulldog,FALSE,0,2024-07-25T10:57:54Z,Morning (05:00 - 11:59),16.570067509803614
exposure_02c47c9a-ece2-4eb2-bb97-a1100030dbe5,female,FALSE,NA,NA,2,80,100,House,Penrith,2750,NSW,2000-09-07,80100,0-6 months,23,1,2,purebred,collie related,australian shepherd,australian shepherd,FALSE,0,2024-02-20T07:22:31Z,Morning (05:00 - 11:59),24.343057897585187
exposure_02c6d382-f453-43c1-a651-29e5f4ad7dd6,female,FALSE,NA,NA,17,80,200,House,Tullamarine,3043,VIC,1989-07-25,80200,1 years,34,1,3,purebred,water dog,poodlestandard,poodlestandard,FALSE,0,2024-05-12T21:55:47Z,Evening (18:00 - 23:59),24.298327446802645
exposure_02d34e09-8ed2-4b27-b60d-112de725be7f,male,TRUE,1-2 yr,FALSE,14,80,100,House,Alkimos,6038,WA,1993-03-05,80100,1 years,31,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2024-06-22T07:29:57Z,Morning (05:00 - 11:59),32.092623210712375
exposure_02dfe2c7-d055-46ac-93a2-04414743a8de,female,FALSE,NA,FALSE,9,80,200,Apartment,Goondiwindi,4390,QLD,2000-06-03,80200,7-12 months,24,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2024-08-06T21:12:59Z,Evening (18:00 - 23:59),27.00132749457678
exposure_02f4e2ab-61b1-47a7-96dd-dde7c3fba76f,female,FALSE,NA,NA,10,80,100,House,Strathpine,4500,QLD,1976-06-07,80100,7-12 months,47,1,3,purebred,brachycephalic,american staffordshire terrier,american staffordshire terrier,FALSE,0,2024-01-01T12:34:44Z,Afternoon (12:00 - 17:59),10.133621095057034
exposure_03040ab6-c573-409b-a201-8b3dab40a805,female,FALSE,NA,NA,19,80,200,House,Terrey Hills,2084,NSW,1966-01-08,80200,1 years,58,1,2,purebred,collie related,australian cattle dogblue heeler,australian cattle dogblue heeler,FALSE,0,2024-04-04T14:23:55Z,Afternoon (12:00 - 17:59),14.522125751335556
exposure_03052708-181b-47b5-8f3f-435c38db9e88,male,FALSE,NA,NA,30,80,100,House,Kingsville,3012,VIC,2000-01-13,80100,2 years,24,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-04-16T07:12:16Z,Morning (05:00 - 11:59),25.999902496620397
exposure_03062a21-0871-4c43-a926-faaee7cad388,male,FALSE,NA,NA,43,80,200,House,Henley Beach,5022,SA,1992-02-06,80200,3 years,32,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,2024-05-08T06:22:20Z,Morning (05:00 - 11:59),26.0208314871356
exposure_03063f50-1d1d-4084-ba98-4a7e495e7c67,male,FALSE,NA,NA,11,80,100,House,Carseldine,4034,QLD,1990-10-30,80100,7-12 months,33,1,1,purebred,terrier,jack russell terrier,jack russell terrier,TRUE,0,2024-03-10T19:12:00Z,Evening (18:00 - 23:59),16.715232789725864
exposure_030ee403-18c7-4117-9358-955801388348,male,TRUE,7-12 mo,NA,45,80,100,House,Tarragindi,4121,QLD,1976-11-24,80100,3 years,47,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2023-11-21T06:50:08Z,Morning (05:00 - 11:59),25.323058339947064
exposure_0310f269-b1f7-4b93-b308-3164b02dd028,female,FALSE,NA,NA,6,90,100,House,Scullin,2614,ACT,1994-04-30,90100,0-6 months,29,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-01-18T09:16:07Z,Morning (05:00 - 11:59),70.42550327822076
exposure_0316935d-735e-4a63-8fbf-afab4311913e,female,FALSE,NA,FALSE,7,80,200,House,Culcairn,2660,NSW,1983-08-15,80200,7-12 months,40,1,2,purebred,collie related,australian kelpie,australian kelpie,FALSE,0,2024-08-01T01:47:26Z,Late Night (00:00 - 04:59),84.17050203103382
exposure_0318d712-4e0e-47fc-8539-17e308c3bef0,female,FALSE,NA,NA,4,90,100,House,Bluff Point,6530,WA,1977-09-16,90100,0-6 months,46,1,1,purebred,sighthound,italian greyhound,italian greyhound,TRUE,0,2024-01-08T11:28:26Z,Morning (05:00 - 11:59),74.22013871909064
exposure_031ec631-9550-4f94-a660-0b7fc797b5be,male,TRUE,4-6 mo,TRUE,16,80,200,Apartment,Heidelberg Heights,3081,VIC,1993-06-02,80200,1 years,30,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2024-04-25T14:51:37Z,Afternoon (12:00 - 17:59),20.94918610747613
exposure_031ee93c-c899-4e2f-995e-5a921e999485,male,FALSE,NA,NA,5,80,100,House,Campsie,2194,NSW,1996-02-12,80100,0-6 months,28,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,2024-02-11T23:02:07Z,Evening (18:00 - 23:59),29.585609098976423
exposure_03226d3b-a3f0-49ac-bd3c-8d0d9daa5eba,male,FALSE,NA,NA,46,80,100,House,Croydon,3136,VIC,1977-10-14,80100,3 years,46,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,2024-04-10T23:38:31Z,Evening (18:00 - 23:59),17.195283187511514
exposure_032309b7-6c3b-44fb-aa52-37a4c782cb03,female,FALSE,NA,NA,2,80,100,House,Lake Munmorah,2259,NSW,2000-02-24,80100,0-6 months,23,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2023-12-22T12:12:51Z,Afternoon (12:00 - 17:59),37.22495853998657
exposure_032766ed-4bb2-4d06-a200-f638edfd8d7a,male,FALSE,NA,FALSE,2,80,100,House,Alexandria,2015,NSW,1973-05-10,80100,0-6 months,51,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-23T12:20:07Z,Afternoon (12:00 - 17:59),21.89904062847511
exposure_03287f47-1347-4dd9-87e6-6aab54816670,female,TRUE,1-2 yr,NA,39,80,0,House,Cremorne Point,2090,NSW,1961-12-11,800,3 years,62,1,1,purebred,collie related,shetland sheepdog,shetland sheepdog,TRUE,0,2024-03-15T15:43:57Z,Afternoon (12:00 - 17:59),55.105414560236746
exposure_032ec362-7999-44bf-8b6e-d848b54146ab,male,FALSE,NA,FALSE,3,80,0,Apartment,Kensington,2033,NSW,1998-06-02,800,0-6 months,26,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-07-02T19:37:26Z,Evening (18:00 - 23:59),96.39019801136878
exposure_03363a92-5aa2-4b6c-b748-9562969faf61,male,TRUE,1-2 yr,NA,15,80,0,House,Cremorne Point,2090,NSW,1961-12-11,800,1 years,62,1,1,purebred,collie related,shetland sheepdog,shetland sheepdog,TRUE,0,2024-03-15T15:43:57Z,Afternoon (12:00 - 17:59),13.976941907025335
exposure_03374f62-0cf2-4c39-bfe2-2e2c9ca368a7,female,FALSE,NA,FALSE,24,90,200,House,Shailer Park,4128,QLD,1967-10-22,90200,2 years,56,1,3,designerbreed,water dog,labradoodle,labradoodle,TRUE,0,2024-09-29T13:20:32Z,Afternoon (12:00 - 17:59),13.509141529433858
exposure_0351c61d-528f-44b7-813c-c54a7e91b04f,female,FALSE,NA,NA,26,80,100,House,Landsdale,6065,WA,1971-10-23,80100,2 years,52,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-02-11T13:24:50Z,Afternoon (12:00 - 17:59),19.040113232125158
exposure_0354064b-6374-40d5-9570-95a0793e0d72,female,FALSE,NA,NA,3,90,100,Apartment,Forrest,2603,ACT,1986-04-07,90100,0-6 months,37,2,1.5,cross,cross,cross,"dachshund cross, poodletoy",FALSE,0,2024-02-25T10:45:25Z,Morning (05:00 - 11:59),19.723416709680954
exposure_035d6ecc-a08a-4e32-958b-5d953a9abedc,male,TRUE,7-12 mo,FALSE,16,90,200,House,Ainslie,2602,ACT,2000-10-20,90200,1 years,23,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-04-11T21:21:58Z,Evening (18:00 - 23:59),16.381972296138844
exposure_036348ef-b803-461b-b753-3f78faa7e890,male,FALSE,NA,NA,4,80,100,House,Reservoir,3073,VIC,1983-09-10,80100,0-6 months,40,2,3,cross,cross,cross,"dutch shepherd, belgian shepherd dog malinois",FALSE,0,2023-12-08T13:02:36Z,Afternoon (12:00 - 17:59),4.164031750594817
exposure_036851e8-d645-4890-9078-47a528dec9c9,male,TRUE,1-2 yr,FALSE,64,90,100,House,Meridan Plains,4551,QLD,1958-07-29,90100,5 years,65,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-04-15T21:15:51Z,Evening (18:00 - 23:59),50.570844000721564
exposure_036ba04c-c665-4f62-82da-662740bfcf9e,female,TRUE,7-12 mo,TRUE,82,80,100,House,Swansea,2281,NSW,1968-10-16,80100,6 years,55,2,1,cross,cross,cross,"chihuahua, pomeranian",FALSE,0,2024-06-23T10:04:35Z,Morning (05:00 - 11:59),7.110221101726633
exposure_037c9fdb-e24a-473e-a309-6fe963671929,female,TRUE,7-12 mo,TRUE,73,80,200,House,Sunnybank Hills,4109,QLD,1987-10-03,80200,6 years,36,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-09-25T14:40:19Z,Afternoon (12:00 - 17:59),19.587339970695815
exposure_037eece5-9e0a-4af9-846e-28e4ef811e4b,male,FALSE,NA,NA,3,90,100,House,Calamvale,4116,QLD,2000-01-29,90100,0-6 months,24,2,1,cross,cross,cross,"cavoodle, maltese",FALSE,0,2024-03-20T18:15:14Z,Evening (18:00 - 23:59),10.900650810309752
exposure_0386af8d-3c6b-40ca-a95c-cfff678a23c2,male,FALSE,NA,NA,3,80,200,House,North Rothbury,2335,NSW,1971-06-15,80200,0-6 months,52,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2024-05-18T16:47:58Z,Afternoon (12:00 - 17:59),38.61180463716343
exposure_038cf9f6-1904-4095-8e8c-dae25e8f3042,female,FALSE,NA,NA,32,80,200,House,Sturt,5047,SA,1994-09-15,80200,2 years,29,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-08-13T17:19:14Z,Afternoon (12:00 - 17:59),21.669397614540443
exposure_03948029-c2d1-4dd6-b2ab-b5319ad652cd,female,FALSE,NA,NA,23,80,200,House,Thorneside,4158,QLD,2003-11-20,80200,1 years,20,1,2,unnamed cross,unknown,australian kelpie cross,australian kelpie cross,FALSE,0,2024-06-26T21:04:52Z,Evening (18:00 - 23:59),27.087514171904864
exposure_0396a3cf-ce7d-43fe-a76f-fd4f4d7f40d0,female,TRUE,Not Sure,FALSE,52,80,200,House,Wynnum West,4178,QLD,1995-09-06,80200,4 years,28,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,2024-08-14T22:56:07Z,Evening (18:00 - 23:59),23.193932426342556
exposure_03a0aa82-ae87-4f5d-becc-b4a60a01badc,male,TRUE,7-12 mo,TRUE,41,80,200,House,West Hobart,7000,TAS,1976-01-08,80200,3 years,48,2,1,cross,cross,cross,"griffon bruxellois cross, pug cross",FALSE,0,2024-06-05T14:47:38Z,Afternoon (12:00 - 17:59),33.50850550168624
exposure_03a111f2-4278-496b-932d-db5b0ab6feb2,male,FALSE,NA,FALSE,3,80,100,House,Aintree,3336,VIC,1984-03-13,80100,0-6 months,40,1,2,unnamed cross,unknown,groodle cross,groodle cross,FALSE,0,2024-05-24T21:39:05Z,Evening (18:00 - 23:59),29.303670413819425
exposure_03a2cbea-ed43-4f18-bc09-2f30f8fb04a8,female,TRUE,7-12 mo,TRUE,12,80,200,House,Waterloo,2017,NSW,1995-06-08,80200,7-12 months,29,1,1,purebred,brachycephalic,chihuahua,chihuahua,TRUE,0,2024-09-20T19:52:26Z,Evening (18:00 - 23:59),13.809589359058762
exposure_03a3fc49-1f6f-4a6b-a495-0ef153a68145,female,TRUE,4-6 mo,NA,46,80,0,House,Banora Point,2486,NSW,1990-10-08,800,3 years,33,1,2,purebred,collie related,border collie,border collie,TRUE,0,2024-03-21T16:10:59Z,Afternoon (12:00 - 17:59),29.366420176736987
exposure_03a4c586-d096-4bd5-9858-b533a7687aad,male,TRUE,0-3 mo,NA,2,80,100,House,Oakhurst,2761,NSW,1996-12-08,80100,0-6 months,27,2,2.5,cross,cross,cross,"labrador retriever, australian kelpie",FALSE,0,2024-02-27T14:52:33Z,Afternoon (12:00 - 17:59),21.43162394452065
exposure_03acf23e-f2ed-423c-882c-8d8dc6c1cf58,female,FALSE,NA,NA,2,80,100,House,Treeby,6164,WA,1995-08-28,80100,0-6 months,28,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2023-11-18T00:14:17Z,Late Night (00:00 - 04:59),15.936068351300007
exposure_03b0b32d-18b3-473f-8036-136029c498e7,male,TRUE,Not Sure,FALSE,45,90,200,Apartment,Lane Cove,2066,NSW,1986-10-16,90200,3 years,37,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,TRUE,0,2024-08-06T03:09:39Z,Late Night (00:00 - 04:59),19.045210657697005
exposure_03bae589-b4e8-44cd-828e-724320553508,male,FALSE,NA,NA,56,80,100,House,Butler,6036,WA,1982-05-15,80100,4 years,41,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-01-16T16:17:10Z,Afternoon (12:00 - 17:59),10.110483774435155
exposure_03bb93ba-37dc-4207-928d-72635bac3afd,female,FALSE,NA,NA,3,100,100,House,Croydon,3136,VIC,1980-03-29,100100,0-6 months,43,1,1,purebred,spitz related,japanese spitz,japanese spitz,FALSE,0,2024-01-21T18:22:51Z,Evening (18:00 - 23:59),7.614277017201436
exposure_03bc01e0-a89c-4a5f-a7ed-8e6e7a0ea652,male,FALSE,NA,FALSE,2,80,200,House,Park Orchards,3114,VIC,1981-12-08,80200,0-6 months,42,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-07-31T17:37:37Z,Afternoon (12:00 - 17:59),111.9175460658179
exposure_03bc77c2-58f1-44d2-87e0-ee275ab8fbe2,female,FALSE,NA,NA,3,80,0,House,Surfers Paradise,4217,QLD,1958-02-16,800,0-6 months,66,1,1,purebred,white fluffy,havanese,havanese,FALSE,0,2024-05-15T11:50:46Z,Morning (05:00 - 11:59),16.897745768864407
exposure_03c1628b-c760-41fe-8536-780551c6d8d9,male,TRUE,7-12 mo,FALSE,83,80,200,House,Murarrie,4172,QLD,1996-08-26,80200,6 years,27,1,2,unnamed cross,unknown,staffordshire bull terrier cross,staffordshire bull terrier cross,TRUE,0,2024-07-27T13:46:24Z,Afternoon (12:00 - 17:59),16.763071167659955
exposure_03c30f05-5b25-4694-9b97-c73836f6e77c,female,FALSE,NA,NA,4,100,100,House,Wulagi,812,NT,1994-12-21,100100,0-6 months,29,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-02-06T00:02:57Z,Late Night (00:00 - 04:59),17.719303095495974
exposure_03c57b1d-00c1-4fa7-8c40-34ad271f7e92,male,TRUE,4-6 mo,FALSE,74,80,200,House,Subiaco,6008,WA,1965-01-19,80200,6 years,59,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-07-21T16:48:23Z,Afternoon (12:00 - 17:59),56.45810891272692
exposure_03d3cab6-42b6-4ef7-8b16-f3e952efec40,female,FALSE,NA,NA,79,90,0,House,Newtown,4305,QLD,1981-11-07,900,6 years,41,2,1,cross,cross,cross,"dachshundminiature long haired, cavalier king charles spaniel",FALSE,0,2023-10-31T12:01:11Z,Afternoon (12:00 - 17:59),13.148251352212075
exposure_03d61c7c-9c1d-4310-aa87-f8d2366ef2a4,male,FALSE,NA,NA,29,80,200,House,Beeliar,6164,WA,1980-03-28,80200,2 years,44,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,TRUE,0,2024-09-06T16:07:12Z,Afternoon (12:00 - 17:59),12.226210522252842
exposure_03e13cbd-5803-4d21-93b0-b08c6b90edf9,female,TRUE,4-6 mo,NA,50,80,0,Apartment,Glenroy,3046,VIC,1986-09-06,800,4 years,37,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2024-01-17T12:52:24Z,Afternoon (12:00 - 17:59),25.214537760622047
exposure_03e14ee8-b0a5-4703-9304-d200b6f05e42,male,FALSE,NA,NA,2,100,100,House,Rosebery,2018,NSW,2003-06-25,100100,0-6 months,20,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-01-08T10:32:04Z,Morning (05:00 - 11:59),6.702050990963079
exposure_03e2578e-d078-4144-895c-b1af39318a27,male,TRUE,4-6 mo,NA,63,80,100,House,Red Hill,4059,QLD,1989-07-27,80100,5 years,34,1,1,unnamed cross,unknown,jack russell terrier cross,jack russell terrier cross,FALSE,0,2024-03-10T08:45:20Z,Morning (05:00 - 11:59),51.06680056688768
exposure_03e57b59-b786-4ec0-acfc-8edb5cb8c438,male,FALSE,NA,NA,27,80,100,House,Armadale,3143,VIC,1995-11-29,80100,2 years,28,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-03-06T21:39:54Z,Evening (18:00 - 23:59),11.142449601681816
exposure_03e9cb06-6d40-4b30-bbeb-d5bfa764968a,female,TRUE,4-6 mo,FALSE,8,90,100,House,Selby,3159,VIC,1960-03-19,90100,7-12 months,64,1,1,cross,NA,spoodle,spoodle,TRUE,0,2024-06-12T20:34:19Z,Evening (18:00 - 23:59),10.62489691031501
exposure_03f1f4ae-d211-4e27-a817-51eadb053c9f,female,FALSE,NA,FALSE,2,80,0,House,Mooroopna,3629,VIC,1972-05-08,800,0-6 months,52,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-06-10T09:41:59Z,Morning (05:00 - 11:59),10.585863668141853
exposure_03f7444b-2d69-4a7f-abde-0146b14976e7,female,TRUE,7-12 mo,TRUE,37,80,200,House,Kurrajong,2758,NSW,1980-04-23,80200,3 years,44,1,2,unnamed cross,unknown,australian koolie cross,australian koolie cross,TRUE,0,2024-09-08T09:07:20Z,Morning (05:00 - 11:59),16.87532216142114
